fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
0.28617440428990837,-1.5779780066532063,1.3613098630228726,0.11982434457825433,-0.09330445213452575,0.9997751806707673,0.6171337432428524,0.8520665018327485,0.5138579374766389,-0.7318191256411961,-1.1585586053880732
-0.34901983362155464,2.090977322034913,-0.7734933780002748,-0.21606469250895247,1.1732690265842722,-0.9190949841896926,-0.6697982988289571,-0.15727493597599096,0.2511273468635819,-0.016422384166277514,-0.24294428373373284
-0.5799995564984504,0.10702369985541169,-1.3326085125539562,-0.7165741272261673,0.12259088225497147,-0.5558135282701412,-1.261154189490648,-0.826627678943849,0.2511273468635819,-0.4659291734053641,0.48954717358974004
0.4594091964475794,-1.2518486441031513,0.7005374312776125,-0.45797139397563447,-0.42091432367128045,-0.40064695195929617,-0.6102609269432557,-0.7788167687318971,-0.27433383436253195,1.1699145613693096,1.1304771987477775
-0.4645096950600025,0.2157334873720962,-1.281779863958167,0.22541591693410137,-0.22380060454922518,-0.2589909662577516,-0.07844240816726707,-0.5981977745976991,0.31680999451684466,-0.20668717137087902,0.30642430925887265
-0.40676476434077885,1.3571862562972892,-1.3834371611497454,-0.8528892563370019,-0.24562062192846684,1.436513464376177,0.2790596471084973,-0.3060199899688286,-0.01160324374947503,-0.20668717137087902,0.2148628770934373
-0.8687242100945698,-0.11039587517795853,-1.3326085125539562,-0.3350668442435679,-0.2893215592214473,-0.5558135282701412,-0.5530589648129944,-0.4760143373892398,0.11976205155705344,-0.5980219147904188,-0.8838743088917704
0.7481338500436988,-0.8170094940364111,0.19225094531972037,0.11982434457825433,0.18697442284646673,0.3080581922550612,0.4006686453501005,0.7989432682638736,-0.7997950155886459,0.29312716929290655,-0.4260671480646003
2.4227368409011913,-0.8170094940364111,1.6662817545976076,0.22541591693410137,-0.13672266601177926,1.3378155600525392,0.9526042152154148,1.542668538228239,-1.3909388444680224,0.4745161674074204,0.031740012762569894
2.884696286654983,-0.5452350252446987,1.564624457406029,-0.5850429846460344,-0.37696810501600153,0.20936028793142325,0.11123527790389993,1.9676544067792374,-1.6536694350810794,-1.0740660336561756,-1.3416814697189405
-0.6954894179368982,0.8136373187138642,-1.027636620979221,-0.5850429846460344,-0.2674609275648184,0.3080581922550612,0.45787060748036174,0.08177961508400469,0.4481752898233731,-0.8673653691302385,-0.8838743088917704
0.4594091964475794,-0.7082997065197261,1.1579952686397155,-0.7165741272261673,-0.355025789530022,-0.9190949841896926,-1.1727354167938804,-1.1028684935020687,-0.6684297202821173,0.23195212476390475,1.8629686560712504
-0.002550249306211046,-0.5995899190030413,0.548051485490245,0.11982434457825433,0.1440716766369032,0.9359231997705247,0.690685281382614,0.6395735675572493,-0.01160324374947503,0.29312716929290655,0.30642430925887265
2.134012187305072,0.5418628499221515,1.1579952686397155,-1.2943698657800562,-0.355025789530022,-1.1364863380419723,-0.4980160897989325,0.6448858909141131,-1.5879867874278166,-0.33549802003305695,-0.059821419402863805
0.40166426572835573,0.7049275311971792,-0.5193501350213287,0.6203337792954684,-0.22380060454922518,-1.3874462383788675,-1.4559047957393745,0.48020386685062477,-0.14296853905600349,-0.664704716765728,-0.059821419402863805
-0.06029518002543575,-0.7082997065197261,0.19225094531972037,-0.5850429846460344,-0.11500352713691192,-0.7273422204469264,-0.6102609269432557,-0.3697678702514902,-0.4713817773223232,0.23195212476390475,0.1233014449280036
2.0762672565858487,-0.8170094940364111,1.2088239172355049,-0.45797139397563447,0.7167498563638367,-0.9190949841896926,-0.8645489050776838,1.542668538228239,-0.4713817773223232,0.652786575054398,-0.059821419402863805
-0.29127490290233093,-0.7626546002780686,0.7513660798734018,-0.45797139397563447,-0.02832724052109811,-0.5558135282701412,-0.7967011797636002,-0.7628797986611874,0.5138579374766389,0.046231220178628976,1.0389157665823439
2.0762672565858487,-0.8713643877947537,2.1237395919597106,-0.1007247325048244,-0.20200083776906758,-0.1286800914503486,-0.6102609269432557,-0.4760143373892398,-2.0477653210006648,-0.016422384166277514,2.1376529525675534
-0.1757850414638831,0.487507956163809,0.39556553970287717,0.4280735379087408,-0.02832724052109811,1.1775534652628536,0.4856516965978687,0.1614644654373169,-0.01160324374947503,-0.20668717137087902,0.30642430925887265
-1.099703932971465,-0.8713643877947537,-0.11272094625501494,-0.5850429846460344,-0.2893215592214473,0.7278083201618196,0.4006686453501005,0.37395739971281616,1.696145595235392,-0.20668717137087902,-0.6091900123954677
-0.23352997218310678,0.27008838113043876,-0.21437824344659331,-0.1007247325048244,-0.24562062192846684,0.8694643058633642,1.3367888414950395,0.08709193844086859,-0.6684297202821173,-0.4659291734053641,-0.8838743088917704
-1.0419590022522414,-0.05604098141961598,-0.8243220265960641,-0.7165741272261673,-0.3112025547670527,-0.008031065920856856,0.03829692584869563,-0.6353840380958643,0.1854446992103162,-0.8673653691302385,-1.0669971732226378
0.6326439886052514,0.4603305092846377,0.03976499953235286,0.803211655487991,-0.006708051678204481,0.4891353975807159,0.9526042152154148,1.808284706072613,-0.01160324374947503,-0.7993707650187795,-0.700751444560903
0.055194681413012626,-0.9257192815530962,0.24307959391550962,-0.21606469250895247,-0.13672266601177926,1.38791233809376,1.08615158636976,-0.15727493597599096,-0.07728589140274073,0.4144050427081428,0.48954717358974004
-0.06029518002543575,-0.8170094940364111,0.24307959391550962,0.11982434457825433,-0.15846190589726822,0.9359231997705247,0.9324871641260891,-0.24227210968616705,-0.27433383436253195,1.1699145613693096,0.48954717358974004
-0.11804011074465942,1.6017832782098302,-0.1635495948508042,-0.3350668442435679,-0.07162540396932138,-1.3874462383788675,-1.4559047957393745,0.26771093257506656,0.38249264217011036,0.7115354006028793,0.2148628770934373
-0.5222546257792262,-0.21910566269464365,-0.41769283782975025,0.6203337792954684,-0.22380060454922518,0.3080581922550612,0.00041263792798731073,-0.05102846883818234,0.38249264217011036,-0.9358087857581127,0.031740012762569894
0.055194681413012626,-1.3062035378614938,0.6497087826818234,-0.8528892563370019,-0.44291830375311186,-0.7273422204469264,-0.8645489050776838,-0.35383090018083957,0.5138579374766389,-0.33549802003305695,0.031740012762569894
4.155084762477908,0.6233951905596653,1.1071666200439263,1.603741404406284,0.16553284489058287,-0.40064695195929617,-0.6697982988289571,3.428543329923472,-2.573226502226779,0.534280828369045,0.5811086057551738
-0.5222546257792262,-0.16475076893630108,1.0055093228523477,-0.45797139397563447,-0.02832724052109811,0.7278083201618196,0.9724475564267431,0.1614644654373169,0.31680999451684466,-0.5317652039154718,-1.2501200375535069
0.6903889193244751,-0.8713643877947537,1.259652565831294,-0.45797139397563447,-0.11500352713691192,-1.1364863380419723,-0.4980160897989325,0.6926968011261241,-0.8654776632419086,-0.9358087857581127,-0.8838743088917704
-0.9842140715330177,1.683315618847344,-1.2309512153623778,-0.1007247325048244,-0.6196961617950487,1.38791233809376,0.3712037425986111,-0.7947537388025477,1.3677323569690725,-0.5980219147904188,1.679845791740383
-0.23352997218310678,-0.9800741753114388,-0.31603554063817185,-0.5850429846460344,-0.3112025547670527,1.9636442735877642,1.4547086394205588,-0.15727493597599096,-0.27433383436253195,-0.4659291734053641,-0.8838743088917704
-1.215193794409913,0.5962177436804941,-0.9259793237876425,0.11982434457825433,-0.13672266601177926,0.20936028793142325,-0.4980160897989325,-0.6991319183785258,1.696145595235392,-0.1428768778651578,1.4051614952440803
-0.7532343486561219,1.3571862562972892,-0.9768079723834316,-0.45797139397563447,0.12259088225497147,-0.40064695195929617,-0.9357075582169517,-0.5822608045269895,0.5795405851299016,-1.2141916792297063,-0.4260671480646003
-0.6377444872176741,0.40597561552629513,-1.281779863958167,-0.5850429846460344,0.18697442284646673,-0.40064695195929617,-0.2502246171972917,-0.9010002059402973,0.973636471049487,-0.7993707650187795,1.222038630913213
-0.4645096950600025,-1.4149133253781787,0.34473689110708816,-0.1007247325048244,-0.8201745937277777,-1.6842688003912574,-2.1003015527539786,-0.8478769723714225,0.5795405851299016,-0.07945686382469022,0.48954717358974004
0.28617440428990837,-0.38217034396967103,0.9038520256607695,0.22541591693410137,-0.4869881985183376,-0.9190949841896926,-1.0105169343653688,-1.0603699066469217,0.054079403903787744,0.8280438170361987,3.236390138552761
-0.9264691408137934,1.1941215750222616,-0.7734933780002748,-0.45797139397563447,-0.02832724052109811,-0.1286800914503486,1.1042693731561144,-0.4760143373892398,0.4481752898233731,-0.8673653691302385,-0.33450571589916656
0.28617440428990837,-0.7082997065197261,0.6497087826818234,-0.21606469250895247,-0.18022128403471893,0.572641743850974,0.4856516965978687,0.6926968011261241,0.8422711757429585,-0.07945686382469022,-1.1585586053880732
-0.11804011074465942,1.8463803001223715,-1.3834371611497454,0.8914099115378438,0.18697442284646673,1.0612170696061296,0.7144006507460107,1.8879695564259842,1.8931935381951863,0.4144050427081428,-0.6091900123954677
0.22842947357068366,1.5746058313306588,-1.281779863958167,-1.620510515218982,-0.37696810501600153,1.574174314760039,0.3712037425986111,-0.7947537388025477,-0.7341123679353802,-0.4659291734053641,-0.6091900123954677
-0.9264691408137934,0.9223471062305488,-0.9768079723834316,1.2644720097131625,-0.44291830375311186,-0.7273422204469264,-1.1727354167938804,-1.7828458831837135,0.7765885280896958,-0.8673653691302385,1.9545300882366843
-0.7532343486561219,0.6505726374388366,-1.281779863958167,-0.3350668442435679,-0.4649429157930352,-0.7273422204469264,-0.5530589648129944,0.26771093257506656,1.0393191187027526,0.10850852433038116,-0.8838743088917704
0.9791135729205945,-0.8170094940364111,0.548051485490245,-0.9943495515789766,1.701596162764568,1.120424206200259,1.2740495735249906,1.2983016638113796,-1.0625256062017028,-0.016422384166277514,-1.7994886305461106
1.4410730186743859,-1.3062035378614938,0.7513660798734018,-0.9943495515789766,-0.07162540396932138,0.572641743850974,-0.44497522344601836,-0.6619456548803606,-0.2086511867092692,0.4745161674074204,1.3136000630786466
0.4594091964475794,0.37879816864712385,-1.3834371611497454,-0.5850429846460344,-0.6418872329019851,-1.3874462383788675,-1.8076307520569563,0.5333271004194996,-0.8654776632419086,-0.1428768778651578,-0.059821419402863805
-1.6771532401637037,1.6561381719681727,-0.9768079723834316,-1.620510515218982,-0.9098283171456374,-0.008031065920856856,1.3213552257212016,-2.2822042787312196,1.696145595235392,1.1699145613693096,2.3207758168984207
-0.8109792793753455,0.5690402968013228,-0.5193501350213287,0.011171724328328785,3.105520827491268,-1.1364863380419723,-1.0105169343653688,-0.3166446366826154,0.5795405851299016,-0.4005085149373491,-0.1513828515682975
1.0368585036398181,-1.1974937503448086,0.8530233770649802,-0.1007247325048244,-0.15846190589726822,0.8001765375260035,0.3104256534278455,1.1176826696771816,0.054079403903787744,0.10850852433038116,-0.700751444560903
0.343919335009132,-1.3062035378614938,0.39556553970287717,-0.5850429846460344,-0.44291830375311186,0.9997751806707673,0.6171337432428524,0.1614644654373169,-0.8654776632419086,3.694551077109105,-0.1513828515682975
-0.34901983362155464,-1.4692682191365212,0.1414222967239311,-0.8528892563370019,-0.6196961617950487,0.6520729520110842,0.03829692584869563,-0.9541234395091721,-0.14296853905600349,-1.2141916792297063,0.30642430925887265
-1.1574488636906892,-0.7626546002780686,-0.9768079723834316,-0.8528892563370019,-0.4649429157930352,-2.0475502563108083,-0.8645489050776838,-0.6885072716647981,0.1854446992103162,-0.4659291734053641,-0.9754357410572041
0.9791135729205945,-1.4692682191365212,1.3613098630228726,-0.5850429846460344,-0.09330445213452575,1.8188362698155356,0.9920245360117905,-1.1613040504278076,-2.179130616307193,-0.1428768778651578,1.222038630913213
-0.06029518002543575,-1.4692682191365212,0.34473689110708816,0.11982434457825433,-0.3112025547670527,0.3080581922550612,0.34113127346439903,-0.4016418103927915,0.5795405851299016,0.7699532450966583,0.7642314700860428
2.3072469794627444,-0.16475076893630108,1.1071666200439263,-0.21606469250895247,0.036470723384357036,-1.3874462383788675,-1.3552812398486171,1.861407939641488,-0.7997950155886459,-1.427995954344743,-0.7923128767263367
-0.5222546257792262,-0.6539448127613838,-0.1635495948508042,-0.7165741272261673,-0.4649429157930352,0.4891353975807159,0.34113127346439903,-0.5822608045269895,0.38249264217011036,-0.20668717137087902,-0.059821419402863805
0.22842947357068366,0.05266880609706913,-0.06189229765922567,0.11982434457825433,0.208396446236977,-0.9190949841896926,-0.2502246171972917,0.48020386685062477,-0.27433383436253195,-0.33549802003305695,-1.0669971732226378
-1.5616633787252565,0.4603305092846377,-1.3834371611497454,-0.9943495515789766,0.036470723384357036,0.3080581922550612,0.6665779047380944,-1.27286284092248,1.7618282428886578,-0.8673653691302385,-0.517628580230034
-0.6377444872176741,-0.2734605564529862,-1.027636620979221,2.440139876210705,0.036470723384357036,-0.40064695195929617,-1.0105169343653688,0.07646729172708182,0.38249264217011036,0.1704140214658878,0.6726700379206074
-0.002550249306211046,-1.2518486441031513,1.1071666200439263,1.303721090205205,0.05803038255708264,-0.2589909662577516,-0.6102609269432557,-0.9116248526540841,-0.27433383436253195,-0.07945686382469022,1.496722927409514
-1.0419590022522414,-0.7082997065197261,-0.8751506751918532,-0.45797139397563447,-0.24562062192846684,1.2861281450260094,0.34113127346439903,-0.6141347446683497,0.31680999451684466,-1.1438921559162405,-0.9754357410572041
0.1129396121322363,-0.8713643877947537,0.24307959391550962,-0.7165741272261673,-0.4649429157930352,1.0612170696061296,0.45787060748036174,-1.13474243364337,0.4481752898233731,0.4144050427081428,1.222038630913213
-1.099703932971465,0.5418628499221515,-0.31603554063817185,-0.9943495515789766,-0.15846190589726822,-0.1286800914503486,-0.20534528910191016,0.10302890851157821,1.7618282428886578,0.046231220178628976,-0.6091900123954677
-1.1574488636906892,2.6617037064975095,-1.3834371611497454,-0.45797139397563447,-0.09330445213452575,0.4011130516741887,-0.6102609269432557,-1.2356765774242557,1.8275108905419206,-0.664704716765728,0.6726700379206074
-0.40676476434077885,-0.5995899190030413,-0.9768079723834316,0.32811420243229655,-0.07162540396932138,0.20936028793142325,0.3712037425986111,0.055217998299567285,-0.6684297202821173,-0.4005085149373491,-0.4260671480646003
2.653716563778087,-0.9800741753114388,1.1071666200439263,2.60926268031359,-0.4649429157930352,-1.3874462383788675,-0.07844240816726707,2.4988867424681036,-0.7341123679353802,0.046231220178628976,1.4051614952440803
-0.6954894179368982,-1.4149133253781787,1.6662817545976076,-0.3350668442435679,-0.2893215592214473,0.4011130516741887,-0.5530589648129944,0.7670693281225723,0.4481752898233731,0.4144050427081428,0.1233014449280036
-0.7532343486561219,0.05266880609706913,-1.3834371611497454,-0.3350668442435679,-0.18022128403471893,1.70109701597209,0.5659543488473384,-0.5822608045269895,0.5138579374766389,1.113713123125465,0.8557929022514765
-0.8687242100945698,0.7592824249555218,-1.281779863958167,-0.7165741272261673,-0.8201745937277777,-1.3874462383788675,-1.6807278711223133,-0.26352140311374056,1.1050017663560154,-0.8673653691302385,-0.8838743088917704
-0.11804011074465942,1.3571862562972892,-0.21437824344659331,0.22541591693410137,-0.6196961617950487,-1.3874462383788675,-1.261154189490648,0.1614644654373169,0.38249264217011036,-0.5980219147904188,0.7642314700860428
-1.099703932971465,1.9279126407598854,-1.3834371611497454,-0.1007247325048244,1.6412383213661121,-1.1364863380419723,-1.5639885371063507,-0.6300717147390004,1.6304629475821293,-0.9358087857581127,0.30642430925887265
2.3072469794627444,-1.4149133253781787,1.1071666200439263,0.7128879369836908,-0.18022128403471893,1.1775534652628536,0.3104256534278455,1.3832988375215556,-0.7341123679353802,0.8858107629408075,-0.24294428373373284
-1.272938725129137,-0.001686087661273423,-0.9768079723834316,-0.5850429846460344,-0.22380060454922518,0.9359231997705247,0.2790596471084973,-0.7522551519474007,1.8931935381951863,0.1704140214658878,-0.1513828515682975
0.1129396121322363,-0.4908801314863561,1.1579952686397155,-0.5850429846460344,5.411296724219072,0.20936028793142325,0.03829692584869563,-0.18914887611729225,-1.982082673347402,2.484220738751439,-0.9754357410572041
0.40166426572835573,1.5746058313306588,-0.6718360808086963,0.22541591693410137,0.036470723384357036,-0.5558135282701412,-0.6697982988289571,0.9051897354016233,0.5138579374766389,-0.1428768778651578,-0.6091900123954677
-0.7532343486561219,-0.21910566269464365,1.1071666200439263,2.497366223480436,-0.5975260355436159,1.0612170696061296,1.70161485367597,0.37395739971281616,0.1854446992103162,0.652786575054398,0.031740012762569894
0.343919335009132,0.487507956163809,-0.46852148642553954,1.303721090205205,1.8418308898590345,2.1592412346891807,1.963533787508771,1.011436202539432,-0.9968429585484371,1.3367139753146375,-1.1585586053880732
-0.9264691408137934,1.1941215750222616,-1.3326085125539562,0.011171724328328785,-0.20200083776906758,0.4011130516741887,-0.20534528910191016,-0.6353840380958643,1.5647802999288636,-0.27089257757012963,2.1376529525675534
-0.1757850414638831,-0.5452350252446987,0.4463941882986664,-0.1007247325048244,-0.2674609275648184,-0.40064695195929617,0.3712037425986111,0.48020386685062477,0.1854446992103162,-1.2849710664843619,-0.9754357410572041
0.5748990578860278,-0.5452350252446987,0.8530233770649802,-0.5850429846460344,-0.049966345708440225,-0.5558135282701412,-0.7318699251848588,0.20396305229240497,-0.2086511867092692,-0.664704716765728,-0.8838743088917704
-0.4645096950600025,-0.16475076893630108,0.4463941882986664,2.771082900346267,-0.355025789530022,0.4011130516741887,1.4547086394205588,0.5864503339883744,0.2511273468635819,0.8858107629408075,0.031740012762569894
1.3255831572359376,-0.5995899190030413,1.0563379714481371,0.32811420243229655,-0.4869881985183376,-1.3874462383788675,-1.0105169343653688,0.26771093257506656,-0.6684297202821173,1.2814117643803615,0.7642314700860428
0.28617440428990837,0.5962177436804941,-0.5193501350213287,0.5254362311351806,-0.07162540396932138,0.9997751806707673,1.8054228280384346,0.7883186215500869,-0.5370644249755889,-0.7318191256411961,-0.7923128767263367
-0.8109792793753455,-0.4908801314863561,-1.3834371611497454,-1.2943698657800562,-0.37696810501600153,1.38791233809376,0.03829692584869563,-1.230364254067333,0.054079403903787744,-0.4659291734053641,0.8557929022514765
1.9030324644281764,-0.32781545021132874,0.8530233770649802,-0.9943495515789766,1.255327614911325,1.574174314760039,0.45787060748036174,0.8839404419741087,0.4481752898233731,1.2258130254288109,-0.517628580230034
0.343919335009132,0.487507956163809,-0.41769283782975025,1.3810073940418799,1.7216810267669589,2.128230452791883,1.9931984660404012,1.011436202539432,-0.9311603108951743,1.6088855054858067,-1.1585586053880732
0.8058787807629224,-1.1431388565864662,1.3613098630228726,0.11982434457825433,0.1440716766369032,1.1775534652628536,1.1573102395090278,0.9051897354016233,-0.2086511867092692,1.0003880610202125,-0.7923128767263367
-0.8109792793753455,1.683315618847344,-0.31603554063817185,1.5309575070424863,-0.2893215592214473,0.3080581922550612,0.8055842831914454,0.91581438211541,1.4334150046223353,0.4144050427081428,-1.1127778893053555
-0.40676476434077885,-0.7082997065197261,0.09059364812814184,-0.5850429846460344,-0.20200083776906758,1.232745761782915,0.8275164721387539,0.21458769900619173,0.9079538233962242,-0.4005085149373491,-0.8838743088917704
-1.5039184480060321,0.37879816864712385,-1.3834371611497454,-1.2943698657800562,-0.531140931480354,-0.2589909662577516,-1.0105169343653688,-2.5425081232187297,0.9079538233962242,-0.5980219147904188,1.5882843595749478
0.055194681413012626,0.7321049780763504,1.7171104031933968,-0.45797139397563447,0.5274042514338484,-0.008031065920856856,1.3520608457577545,0.1614644654373169,-0.9968429585484371,-0.7318191256411961,-1.2501200375535069
-0.8109792793753455,1.2756539156597755,-0.46852148642553954,0.011171724328328785,3.1433457100926194,-1.2571353635714644,0.3712037425986111,-0.3060199899688286,0.5795405851299016,-0.33549802003305695,-0.1513828515682975
-0.8109792793753455,-0.9257192815530962,-0.11272094625501494,0.011171724328328785,0.22979895069687156,-1.3874462383788675,-1.1727354167938804,-0.15727493597599096,0.6452232327831673,-0.33549802003305695,-0.33450571589916656
0.6326439886052514,-1.034429069069781,0.4972228368944557,-0.21606469250895247,-0.2674609275648184,-1.3874462383788675,-1.4559047957393745,0.6926968011261241,-0.6027470726288516,-0.20668717137087902,-1.1585586053880732
0.28617440428990837,0.4331530624054664,0.1414222967239311,0.4280735379087408,0.014891257448007542,0.4011130516741887,0.3104256534278455,0.48020386685062477,-0.34001648201579765,-0.9358087857581127,-1.0669971732226378
-0.1757850414638831,1.1669441281430903,1.4629671602144512,-0.45797139397563447,0.6538040919789003,1.2861281450260094,1.8492896860614758,0.055217998299567285,-0.4713817773223232,0.046231220178628976,-0.9754357410572041
-0.29127490290233093,-0.16475076893630108,-0.5193501350213287,-0.9943495515789766,-0.11500352713691192,0.7278083201618196,1.4547086394205588,-0.3697678702514902,0.5138579374766389,-1.1438921559162405,-0.8838743088917704
1.7297976722705053,-0.9257192815530962,1.9712536461723433,0.011171724328328785,0.7586201829934881,-2.0475502563108083,-2.1003015527539786,-0.1466502892622042,-0.7341123679353802,-0.7993707650187795,1.3136000630786466
0.17068454285145998,-0.43652523772801355,0.19225094531972037,0.22541591693410137,-0.02832724052109811,0.7278083201618196,0.42955004616116593,0.7989432682638736,0.38249264217011036,1.5008726540982684,-0.517628580230034
0.5748990578860278,1.0038794468680627,-0.1635495948508042,-0.3350668442435679,-0.37696810501600153,-1.3874462383788675,-0.8645489050776838,-0.05102846883818234,-1.259573549161494,-0.4005085149373491,-0.517628580230034
-0.06029518002543575,-0.5452350252446987,0.09059364812814184,-0.9943495515789766,-0.13672266601177926,1.120424206200259,0.2790596471084973,-0.35383090018083957,-0.4056991296690604,-0.7318191256411961,-0.1513828515682975
-1.272938725129137,1.0038794468680627,-0.8751506751918532,0.22541591693410137,-0.7531581516359706,-0.008031065920856856,-0.44497522344601836,-1.6341008291908758,1.696145595235392,-1.0047069792537324,1.3136000630786466
-1.734898170882928,1.0038794468680627,-0.41769283782975025,-1.1413587048853713,1.5402959785700823,-0.9190949841896926,0.7377365578773624,-1.4587941584135418,2.0245588335017146,-0.27089257757012963,0.48954717358974004
-0.9842140715330177,2.335574343947454,-1.3834371611497454,-0.7165741272261673,-0.11500352713691192,-1.3874462383788675,-1.1727354167938804,-1.6447254759046037,1.236367061662544,-1.427995954344743,1.3136000630786466
0.28617440428990837,-0.32781545021132874,1.1071666200439263,0.5254362311351806,-0.049966345708440225,0.4011130516741887,1.5638034470884326,0.7989432682638736,-0.14296853905600349,-0.33549802003305695,-0.6091900123954677
1.4410730186743859,-0.16475076893630108,0.9546806742565588,0.11982434457825433,-0.3112025547670527,-1.3874462383788675,-0.44497522344601836,1.808284706072613,-1.7193520827343451,-0.07945686382469022,-0.8838743088917704
-0.5222546257792262,-0.05604098141961598,-0.7226647294044856,0.011171724328328785,-0.20200083776906758,1.4837056621198097,0.7144006507460107,-0.7522551519474007,0.7765885280896958,-0.4005085149373491,0.30642430925887265
0.7481338500436988,0.05266880609706913,0.7513660798734018,0.011171724328328785,-0.13672266601177926,0.9997751806707673,0.4856516965978687,0.1614644654373169,-0.7341123679353802,0.3539434138436254,0.8557929022514765
-0.34901983362155464,0.7049275311971792,-1.1801225667665884,-0.9943495515789766,-1.0675504724606855,-1.6842688003912574,-1.9466371305103072,-0.26352140311374056,0.5795405851299016,-1.2141916792297063,-0.9754357410572041
-0.5799995564984504,-0.7626546002780686,0.19225094531972037,0.011171724328328785,-0.2893215592214473,-0.5558135282701412,0.3104256534278455,-0.26352140311374056,0.6452232327831673,-0.7318191256411961,-0.9754357410572041
-0.40676476434077885,-0.5452350252446987,0.6497087826818234,0.32811420243229655,-0.11500352713691192,-1.1364863380419723,-1.6807278711223133,-0.6991319183785258,0.8422711757429585,-0.7318191256411961,1.5882843595749478
-0.23352997218310678,-1.5779780066532063,0.6497087826818234,-0.9943495515789766,-0.6863323682429516,-0.2589909662577516,-0.5530589648129944,0.0020947647306924716,0.054079403903787744,1.2814117643803615,-1.6163657662152433
1.4988179493936096,-1.741042687928234,1.1071666200439263,0.4280735379087408,0.014891257448007542,-0.2589909662577516,-0.20534528910191016,0.26771093257506656,-0.6027470726288516,0.1704140214658878,1.1304771987477775
-0.9842140715330177,1.9007351938807142,-1.1801225667665884,-0.21606469250895247,-0.4649429157930352,-0.1286800914503486,-0.8645489050776838,-0.17852422940350549,1.4334150046223353,-0.5980219147904188,-0.517628580230034
0.343919335009132,-0.9800741753114388,0.6497087826818234,1.1441968904207247,0.48511936689198804,-0.1286800914503486,-0.6102609269432557,-0.6406963614527872,-0.5370644249755889,0.29312716929290655,1.4051614952440803
0.5171541271668031,-0.5452350252446987,1.259652565831294,-0.1007247325048244,-0.09330445213452575,0.10429048966179916,-0.6697982988289571,0.48020386685062477,0.2511273468635819,-0.27089257757012963,0.7642314700860428
-0.40676476434077885,0.8408147655930356,-0.21437824344659331,-0.1007247325048244,0.5062713242147311,0.6520729520110842,1.1745703590665282,-0.15727493597599096,-0.6684297202821173,-0.27089257757012963,-1.0669971732226378
-0.9264691408137934,1.7648479594848578,-1.281779863958167,-0.5850429846460344,-0.5090541907654498,1.232745761782915,0.03829692584869563,-1.049745259933135,-0.07728589140274073,-0.5980219147904188,0.260643593176155
-0.40676476434077885,2.009444981397399,-1.07846526957501,0.11982434457825433,-0.18022128403471893,-1.3874462383788675,-1.8076307520569563,0.0020947647306924716,0.5138579374766389,-0.5980219147904188,-0.6091900123954677
-0.6954894179368982,1.031056893747234,-1.3834371611497454,-0.7165741272261673,0.7586201829934881,-1.1364863380419723,-1.3552812398486171,-0.2263351396155164,0.9079538233962242,-0.4659291734053641,-0.6091900123954677
